route_id,stop_sequence,stop_name,lat,lon,stop_id
90, 108, Foothill / Orcas, 34.274625, -118.368091, 2039
90, 109, Foothill / Clybourn, 34.274663, -118.373626, 2009
90, 110, Foothill / Osborne, 34.276144, -118.378151, 10592
90, 111, Foothill / Osborne, 34.273802, -118.393946, 2002
90, 112, Foothill / Terra Bella, 34.275192, -118.395627, 10608
90, 113, Foothill / Pierce, 34.277843, -118.398424, 10596
90, 114, Foothill / Van Nuys, 34.280839, -118.401603, 2062
90, 115, Foothill / Filmore, 34.284136, -118.405075, 2019
90, 116, Foothill / Paxton, 34.287112, -118.408241, 2044
90, 117, Foothill / Vaughn, 34.289757, -118.411015, 2063
90, 118, Foothill / Arroyo, 34.292758, -118.414205, 2004
90, 119, Foothill / Home Depot, 34.295425, -118.416993, 2025
90, 120, Foothill / Maclay, 34.298464, -118.420286, 2030
90, 121, Foothill / Harding, 34.30121, -118.423184, 2022
90, 122, Foothill / Hubbard, 34.307442, -118.430047, 2026
90, 123, Foothill / Sayre, 34.310432, -118.433913, 2056
90, 124, Foothill / Astoria, 34.312844, -118.437042, 10555
90, 125, Foothill / Polk, 34.315555, -118.440544, 2049
90, 126, Foothill / Tyler, 34.318257, -118.444035, 2061
90, 127, Foothill / Bledsoe, 34.320959, -118.447524, 1937
90, 128, Foothill / Cobalt, 34.32329, -118.451909, 10561
90, 129, Foothill / Dronfield, 34.32316, -118.455829, 10565
90, 130, Foothill / Roxford, 34.322476, -118.459939, 1938
90, 131, Olive View UCC, 34.324546, -118.453118, 2120
90, 132, Reagan / Eisenhower, 34.32542, -118.444216, 1894
90, 133, Olive View Medical Center, 34.326016, -118.447256, 1895
92, 1, Terminal 28 - West Lot, 34.033504, -118.265139, 14915
92, 2, Main / 11th, 34.039693, -118.257461, 5251
92, 3, Main / Olympic, 34.040282, -118.256733, 5277
92, 4, Main / 9th, 34.04141, -118.255014, 5292
92, 5, Main / 7th, 34.044037, -118.251028, 5289
92, 6, Main / 4th, 34.048288, -118.246854, 5265
92, 7, Main / 2nd, 34.051149, -118.244186, 5258
92, 8, Main / 1st, 34.05236, -118.243037, 2519
92, 9, Temple / Spring, 34.054895, -118.242397, 8101
92, 10, Temple / Hill, 34.056449, -118.244214, 136
92, 11, Temple / Grand, 34.058448, -118.246584, 8095
92, 12, Temple / Figueroa, 34.060238, -118.248712, 8093
92, 13, Temple / Beaudry, 34.063145, -118.251105, 8088
92, 14, Temple / Boylston, 34.064778, -118.25246, 16376
92, 15, Bellevue / Edgeware, 34.06779, -118.254662, 8965
92, 16, Bellevue / Douglas, 34.06828, -118.255776, 381
92, 17, Bellevue / Laveta, 34.069497, -118.258494, 384
92, 18, Bellevue / Glendale, 34.070628, -118.261231, 8969
92, 19, Glendale / Santa Ynez, 34.074249, -118.26157, 2210
92, 20, Glendale / Park, 34.076561, -118.261078, 10748
92, 21, Glendale / Reservoir, 34.078311, -118.260238, 2195
92, 22, Glendale / Montana, 34.079575, -118.260041, 2207
92, 23, Glendale / Scott, 34.081724, -118.259905, 2211
92, 24, Glendale / Berkeley, 34.083895, -118.259839, 2198
92, 25, Glendale / Effie, 34.085602, -118.259752, 2203
92, 26, Glendale / Clifford, 34.088661, -118.25924, 2199
92, 27, Glendale / Fargo, 34.09226, -118.258528, 2204
92, 28, Glendale / Cove, 34.094259, -118.259082, 2200
92, 29, Glendale / Earl, 34.096037, -118.259068, 2202
92, 30, Glendale / Deane, 34.098145, -118.259074, 2196
92, 31, Glendale / Silver Lake, 34.100607, -118.259069, 10749
92, 32, Glendale / Fletcher, 34.103226, -118.25906, 17119
92, 33, Glendale / Farwell, 34.105175, -118.259635, 10733
92, 34, Glendale / Locksley, 34.107056, -118.262881, 2194
92, 35, Glendale / Waverly, 34.108316, -118.263599, 2213
92, 36, Glendale / Riverside, 34.111245, -118.264906, 2209
92, 37, Glendale / Glenhurst, 34.116307, -118.262345, 2205
92, 38, Glendale / Atwater, 34.11876, -118.259802, 10738
92, 39, Glendale / La Clede, 34.120121, -118.258346, 2206
92, 40, Brand / San Fernando, 34.123607, -118.25506, 4753
92, 41, Brand / Eulalia, 34.126858, -118.254736, 4745
92, 42, Brand / Los Feliz, 34.128949, -118.254732, 13207
92, 43, Brand / Magnolia, 34.131082, -118.254752, 459
92, 44, Brand / Chevy Chase, 34.133799, -118.25477, 4743
92, 45, Brand / Garfield, 34.135684, -118.254789, 4746
92, 46, Brand / Maple, 34.13863, -118.254808, 460
92, 47, Brand / Lomita, 34.14088, -118.254825, 4748
92, 48, Brand / Colorado, 34.142856, -118.254831, 4747
92, 49, Brand / Harvard, 34.1447, -118.254836, 3401
92, 50, Brand / Broadway, 34.146563, -118.254839, 3402
92, 51, Brand / Wilson, 34.148363, -118.254838, 3407
92, 52, Brand / California, 34.150182, -118.254856, 11893
92, 53, Brand / Lexington, 34.15202, -118.254872, 1884
92, 54, Brand / Milford, 34.153224, -118.254882, 3408
92, 55, Brand / Monterey, 34.157725, -118.254909, 463
92, 56, Glenoaks / Brand, 34.159669, -118.255391, 7677
92, 57, Central / Glenoaks, 34.159615, -118.257702, 1624
92, 58, Glenoaks / Pacific, 34.15973, -118.264432, 7679
92, 59, Glenoaks / Kenilworth, 34.159959, -118.267385, 7678
92, 60, Glenoaks / Concord, 34.16027, -118.271108, 7672
92, 61, Glenoaks / Highland, 34.161209, -118.274965, 7675
92, 62, Glenoaks / Graynold, 34.163169, -118.27828, 7674
92, 63, Glenoaks / Grandview, 34.165232, -118.281107, 7673
92, 64, Glenoaks / Sonora, 34.168412, -118.285465, 7680
92, 65, Glenoaks / Justin, 34.169863, -118.287457, 7676
92, 66, Glenoaks / Western, 34.171501, -118.289697, 7682
92, 67, Glenoaks / Thompson, 34.17263, -118.291245, 7681
92, 68, Glenoaks / Allen, 34.174322, -118.293559, 7671
92, 69, Glenoaks / Alameda, 34.177138, -118.29745, 5101
92, 70, Glenoaks / Providencia, 34.179621, -118.30104, 5102
92, 71, Glenoaks / Tujunga, 34.181721, -118.303967, 13547
92, 72, Olive / Glenoaks, 34.183072, -118.306544, 1573
92, 73, Olive / San Fernando, 34.181055, -118.308676, 4107
92, 74, 1st / Orange Grove, 34.180111, -118.310418, 3328
92, 75, Magnolia / San Fernando, 34.182834, -118.311715, 1544
92, 76, Glenoaks / Magnolia, 34.185656, -118.309358, 12068
92, 77, Glenoaks / Cypress, 34.187058, -118.311271, 3580
92, 78, Glenoaks / Fairmount, 34.189227, -118.314255, 3582
92, 79, Glenoaks / Bethany, 34.191617, -118.317534, 3579
92, 80, Glenoaks / Andover, 34.194054, -118.320818, 3578
92, 81, Glenoaks / Eton, 34.19665, -118.324429, 3577
92, 82, Glenoaks / Irving, 34.199059, -118.327765, 3583
92, 83, Glenoaks / Parish, 34.201256, -118.331061, 3586
92, 84, Glenoaks / Keystone, 34.202591, -118.333206, 3585
92, 85, Glenoaks / Buena Vista, 34.204965, -118.337433, 3584
92, 86, Glenoaks / Cohasset, 34.20686, -118.341538, 2230
92, 87, Glenoaks / Cabrini, 34.209269, -118.344045, 2229
92, 88, Glenoaks / Shadyspring, 34.211167, -118.345988, 10761
92, 89, Glenoaks / Hollywood Way, 34.213321, -118.348339, 2253
92, 90, Glenoaks / Lanark, 34.218302, -118.354204, 2238
92, 91, Glenoaks / Roscoe South Jog, 34.22154, -118.35749, 2236
92, 92, Glenoaks / Roscoe North Jog, 34.222733, -118.359328, 2252
92, 93, Glenoaks / Nettleton, 34.224911, -118.361471, 2243
92, 94, Glenoaks / Helen, 34.228991, -118.365412, 2217
92, 95, Glenoaks / Sunland, 34.23032, -118.366698, 6366
92, 96, Glenoaks / Penrose, 34.231541, -118.367971, 10785
92, 97, Glenoaks / La Tuna Canyon, 34.234373, -118.371017, 2218
92, 98, Glenoaks / Pendleton, 34.237491, -118.374247, 10784
92, 99, Glenoaks / Peoria, 34.240454, -118.377394, 2250
92, 100, 9585 Glenoaks, 34.243483, -118.380524, 20341
92, 101, Glenoaks / Sheldon, 34.24643, -118.383704, 10790
92, 102, Glenoaks / Truesdale, 34.24941, -118.386865, 10792
92, 103, Glenoaks / Branford, 34.255363, -118.393174, 10766
92, 104, Glenoaks / Montague, 34.258638, -118.3958, 2239
92, 105, Glenoaks / Osborne Pl, 34.261817, -118.398685, 12623
92, 106, Glenoaks / Osborne, 34.264944, -118.402013, 2246
92, 107, Glenoaks / Gain, 34.269215, -118.406694, 2216
92, 108, Glenoaks / Pierce, 34.271, -118.408629, 2251
92, 109, Glenoaks / Van Nuys, 34.273982, -118.411781, 2258
92, 110, Glenoaks / Filmore, 34.276646, -118.414595, 2231
92, 111, Glenoaks / Paxton, 34.279523, -118.417661, 4348
92, 112, Glenoaks / Vaughn, 34.282924, -118.421254, 2259
92, 113, Glenoaks / Arroyo, 34.285897, -118.424414, 2224
92, 114, Glenoaks / Griswold, 34.288566, -118.427248, 2233
92, 115, Glenoaks / Brand, 34.290231, -118.429001, 2241
92, 116, Glenoaks / Maclay, 34.291282, -118.430112, 2242
92, 117, Glenoaks / Harding, 34.294011, -118.433014, 2234
92, 118, Glenoaks / Orange Grove, 34.296727, -118.435885, 2244
92, 119, Hubbard / Glenoaks, 34.29936, -118.439524, 2528
92, 120, Hubbard / Herrick, 34.296703, -118.442514, 2529
92, 121, Hubbard / Bradley, 34.294043, -118.445492, 11063
92, 122, Hubbard / Frank Modugno, 34.291863, -118.447947, 11062
92, 123, Sylmar Metrolink Station, 34.293471, -118.45085, 30015
94, 1, Sylmar Metrolink Station, 34.293471, -118.45085, 30015
94, 2, Truman / Hubbard, 34.290357, -118.448837, 14983
94, 3, Truman / Workman, 34.286889, -118.445156, 14984
94, 4, Truman / San Fernando Mission, 34.284848, -118.442643, 14987
94, 5, Truman / Maclay, 34.283222, -118.440916, 14981
94, 6, Truman / Wolfskill, 34.280008, -118.437605, 14988
94, 7, San Fernando / Del Sur, 34.27647, -118.433297, 14184
94, 8, San Fernando / Desmond, 34.274171, -118.430858, 14201
94, 9, San Fernando / Paxton, 34.271751, -118.428337, 14213
94, 10, San Fernando / Filmore, 34.269087, -118.42547, 14203
94, 11, San Fernando / Van Nuys, 34.26624, -118.422454, 14235
94, 12, San Fernando / Pierce, 34.263143, -118.419161, 14217
94, 13, San Fernando / Terra Bella, 34.260159, -118.415999, 14230
94, 14, San Fernando / Kagel Canyon, 34.256871, -118.412521, 14206
94, 15, San Fernando / Osborne, 34.254253, -118.409761, 14212
94, 16, San Fernando / Montague, 34.251228, -118.406543, 14210
94, 17, San Fernando / Branford, 34.248248, -118.403412, 14199
94, 18, San Fernando / Truesdale, 34.242304, -118.397089, 14232
94, 19, San Fernando / Sheldon, 34.239004, -118.393643, 14185
94, 20, San Fernando / Wicks, 34.236013, -118.390475, 14245
94, 21, San Fernando / Lankershim, 34.23328, -118.387581, 11320
94, 22, San Fernando / Pendleton, 34.230358, -118.384481, 14215
94, 23, San Fernando / Tuxford, 34.22748, -118.381298, 14233
94, 24, San Fernando / Penrose, 34.224525, -118.377265, 14216
94, 25, Sun Valley Metrolink Station, 34.221552, -118.372879, 14211
94, 26, San Fernando / Sunland, 34.218819, -118.368851, 14229
94, 27, San Fernando / Clybourn, 34.215856, -118.364518, 14228
94, 28, San Fernando / Arvilla, 34.210228, -118.356251, 5820
94, 29, San Fernando / Lockheed, 34.20827, -118.353458, 3253
94, 30, San Fernando / Hollywood Way, 34.205204, -118.349208, 3621
94, 31, Hollywood Way / Tulare, 34.20275, -118.34893, 11036
94, 32, Hollywood Way / Winona, 34.199478, -118.348982, 3631
94, 33, Hollywood Way / Thornton, 34.195141, -118.34905, 12111
94, 34, Empire / Hollywood Way, 34.192153, -118.348674, 20344
94, 35, Empire / Fairview, 34.191841, -118.343117, 10363
94, 36, Empire / Catalina, 34.191816, -118.341444, 10362
94, 37, Empire / Buena Vista, 34.191768, -118.33816, 10361
94, 38, Lincoln / Empire, 34.192107, -118.335694, 11474
94, 39, Victory / Empire Center, 34.190834, -118.327868, 2266
94, 40, Victory / Lake, 34.185833, -118.322598, 7178
94, 41, San Fernando / Burbank, 34.186024, -118.315867, 12349
94, 42, 1st / Cypress, 34.18346, -118.315143, 11811
94, 43, 1st / Magnolia, 34.181575, -118.312672, 11812
94, 44, Olive / San Fernando, 34.180974, -118.308365, 12590
94, 45, Olive / Glenoaks, 34.182971, -118.306253, 10122
94, 46, Glenoaks / Verdugo, 34.181038, -118.303485, 13548
94, 47, Verdugo / Third, 34.179713, -118.304743, 10241
94, 48, San Fernando / Providencia, 34.177283, -118.30403, 13851
94, 49, San Fernando / Alameda, 34.174422, -118.300102, 13850
94, 50, San Fernando / Allen, 34.171319, -118.295846, 14194
94, 51, San Fernando / Thompson, 34.170196, -118.294298, 14231
94, 52, San Fernando / Western, 34.168512, -118.291985, 14243
94, 53, San Fernando / Sonora, 34.165682, -118.288104, 14227
94, 54, San Fernando / Rosedale, 34.16414, -118.285979, 14220
94, 55, San Fernando / Grandview, 34.161755, -118.282712, 5830
94, 56, San Fernando / Flower, 34.159206, -118.279874, 14214
94, 57, San Fernando / Highland, 34.156941, -118.277764, 14205
94, 58, San Fernando / Doran, 34.152935, -118.275133, 5828
94, 59, San Fernando / California, 34.150067, -118.273649, 14238
94, 60, San Fernando / Broadway, 34.146833, -118.271983, 14237
94, 61, San Fernando / Colorado, 34.142612, -118.269804, 14240
94, 62, San Fernando / Riverdale, 34.138772, -118.267832, 14219
94, 63, San Fernando / Pacific, 34.136899, -118.26505, 2232
94, 64, San Fernando / Chevy Chase, 34.133609, -118.26271, 14239
94, 65, San Fernando / Magnolia, 34.130881, -118.261271, 14209
94, 66, San Fernando / Los Feliz, 34.128129, -118.25921, 14242
94, 67, San Fernando / Cerritos, 34.125099, -118.256488, 1330
94, 68, San Fernando / Brand, 34.123517, -118.254861, 2016
94, 69, San Fernando / Glendale, 34.122532, -118.253834, 14222
94, 70, San Fernando / Treadwell, 34.119448, -118.250587, 12360
94, 71, San Fernando / Fletcher, 34.11495, -118.24612, 12351
94, 72, San Fernando / Glendale Fwy, 34.112573, -118.243823, 12355
94, 73, San Fernando / Edward, 34.110197, -118.24308, 12350
94, 74, San Fernando / Hallett, 34.108115, -118.241481, 12356
94, 75, San Fernando / Eagle Rock, 34.104419, -118.238415, 12362
94, 76, San Fernando / Macon, 34.100341, -118.235718, 2100
94, 77, San Fernando / Future, 34.098503, -118.234167, 2098
94, 78, San Fernando / Arvia, 34.094802, -118.231052, 2146
94, 79, Avenue 26 / Idell, 34.08584, -118.224854, 7512
94, 80, Avenue 26 / Figueroa, 34.084024, -118.222749, 4255
94, 81, Hill / College, 34.064597, -118.238737, 12103
94, 82, Hill / Alpine, 34.062916, -118.239581, 12098
94, 83, Hill / Ord, 34.0609, -118.240523, 12101
94, 84, Hill / Temple, 34.056366, -118.244805, 16381
94, 85, Hill / 1st, 34.053811, -118.247234, 5133
94, 86, Hill / 3rd, 34.05182, -118.24911, 267
94, 87, Hill / 6th, 34.047555, -118.253101, 278
94, 88, Hill / 7th, 34.045763, -118.254769, 2456
94, 89, Hill / 9th, 34.042861, -118.257434, 5143
94, 90, Hill / Olympic, 34.041457, -118.258737, 5145
94, 91, Hill / 12th, 34.038585, -118.261418, 5131
94, 92, Hill / 14th, 34.036264, -118.263425, 5132
94, 93, Hill / Venice, 34.034893, -118.264529, 2460
94, 94, Terminal 28 - East Lot, 34.033195, -118.264573, 6535
96, 1, Burbank Station, 34.179294, -118.312829, 30003
96, 2, Ikea / Verdugo, 34.177806, -118.307266, 13101
96, 3, Ikea / Angeleno, 34.178794, -118.308628, 6614
96, 4, 1st / Olive, 34.179635, -118.309775, 4642
96, 5, Olive / San Fernando, 34.180621, -118.308731, 8611
96, 6, Olive / Glenoaks, 34.182971, -118.306253, 10122
96, 7, Glenoaks / Verdugo, 34.181038, -118.303485, 13548
96, 8, Glenoaks / Providencia, 34.179274, -118.301214, 13546
96, 9, Glenoaks / Alameda, 34.176667, -118.297812, 13545
96, 10, Alameda / San Fernando, 34.174287, -118.30024, 18009
96, 11, Alameda / Lake, 34.168983, -118.305815, 18075
96, 12, Victory / Alameda, 34.166521, -118.307779, 18076
96, 13, Victory / Allen, 34.16369, -118.303915, 18077
96, 14, Victory / Thompson, 34.162282, -118.301982, 18078
96, 15, Victory / Western, 34.16117, -118.300497, 18079
96, 16, Victory / Riverside, 34.158708, -118.297067, 18080
96, 17, Zoo / Riverside, 34.154675, -118.293655, 18081
96, 18, LA Zoo, 34.147124, -118.284312, 12591
96, 19, Griffith Park / Crystal Springs, 34.13503, -118.28199, 18083
96, 20, Griffith Park / Park Ranger Office, 34.132258, -118.280841, 18084
96, 21, Griffith Park / Pony Rides, 34.120622, -118.274362, 18085
96, 22, Griffith Park / Los Feliz, 34.117132, -118.272005, 18086
96, 23, Riverside / Los Feliz, 34.116566, -118.271584, 9119
96, 24, 3160 Riverside, 34.113821, -118.269285, 18087
96, 25, Riverside / Glendale, 34.110972, -118.265203, 18088
96, 26, Glendale / Waverly, 34.108186, -118.2638, 10755
96, 27, Glendale / Locksley, 34.106932, -118.263142, 2193
96, 28, Riverside / Fletcher, 34.105688, -118.256429, 12960
96, 29, Riverside / Gilroy, 34.104101, -118.253302, 12962
96, 30, Riverside / Allesandro, 34.099702, -118.250233, 4499
96, 31, Riverside / Newell, 34.098483, -118.248489, 18089
96, 32, Riverside / Stadium, 34.095608, -118.244864, 18090
96, 33, Riverside / Eads, 34.093944, -118.241381, 18091
96, 34, Riverside / Birkdale, 34.091908, -118.239832, 18092
96, 35, Riverside / Dorris, 34.090419, -118.238438, 18093
96, 36, Riverside / Riverdale, 34.08924, -118.237008, 18094
96, 37, Riverside / Harwood, 34.087753, -118.234559, 18095
96, 38, Riverside / Elmgrove, 34.086326, -118.231973, 18096
96, 39, Hill / College, 34.064597, -118.238737, 12103
96, 40, Hill / Alpine, 34.062916, -118.239581, 12098
96, 41, Ord / Broadway, 34.060352, -118.239554, 12616
96, 42, New High / Ord, 34.059876, -118.238806, 12494
96, 43, Spring / Arcadia, 34.056681, -118.241062, 3171
96, 44, Spring / Temple, 34.055274, -118.242378, 3934
96, 45, 1st / Broadway, 34.053628, -118.245236, 9061
96, 46, 1st / Hill, 34.054622, -118.246777, 15612
96, 47, Grand / 3rd, 34.052881, -118.251572, 13560
96, 48, Grand / 5th, 34.05007, -118.254268, 13561
96, 49, Grand / 6th, 34.048933, -118.255274, 13562
96, 50, Grand / 7th, 34.04654, -118.257495, 13567
96, 51, Grand / 8th, 34.045723, -118.258252, 13568
96, 52, Grand / Olympic, 34.043258, -118.260565, 13572
96, 53, Grand / 11th, 34.041771, -118.261973, 13551
96, 54, Grand / Pico, 34.039169, -118.264358, 10802
96, 55, Grand / 14th, 34.0374, -118.265438, 13553
96, 56, Grand / Venice, 34.03598, -118.266348, 13549
96, 57, 18th / Olive, 34.033546, -118.266284, 7256
96, 58, Terminal 28 - East Lot, 34.033195, -118.264573, 6535
102, 1, Palm & Seville Terminal, 33.963456, -118.222972, 14555
102, 2, Seville / Santa Ana, 33.964598, -118.222342, 6178
102, 3, Seville / Broadway, 33.966255, -118.222307, 6172
102, 4, Seville / Grand, 33.968719, -118.222314, 6173
102, 5, Seville / Live Oak, 33.971242, -118.222324, 6175
102, 6, Florence / Seville, 33.974194, -118.223466, 20500011
102, 7, Florence / Pacific, 33.974441, -118.226204, 9959
102, 8, Florence / Malabar, 33.974582, -118.227534, 1417
102, 9, Florence / Santa Fe, 33.974867, -118.230747, 9964
102, 10, Florence / Alameda, 33.97486, -118.234105, 9960
102, 11, Florence / Wilson, 33.974857, -118.237485, 9969
102, 12, Florence / Holmes, 33.974861, -118.240896, 11046
102, 13, Florence Station, 33.974871, -118.242611, 9942
102, 14, Florence / Miramonte, 33.97488, -118.245061, 9951
102, 15, Florence / Compton, 33.974878, -118.247426, 9940
102, 16, Florence / Hooper, 33.974888, -118.251816, 9945
102, 17, Central / Florence, 33.975049, -118.256253, 4881
102, 18, Central / 68th, 33.978275, -118.256269, 4863
102, 19, Central / Gage, 33.981861, -118.256284, 4882
102, 20, Hooper / Gage, 33.982321, -118.251931, 794
102, 21, Hooper / 60th, 33.985093, -118.251966, 821
102, 22, Hooper / Slauson, 33.989127, -118.251978, 829
102, 23, Hooper / 55th, 33.992878, -118.251973, 841
102, 24, Hooper / 51st, 33.996516, -118.251977, 849
102, 25, Hooper / 48th, 34.000085, -118.251998, 853
102, 26, Hooper / Vernon, 34.003765, -118.251992, 855
102, 27, Hooper / 42nd, 34.006513, -118.251994, 858
102, 28, 41st / Hooper, 34.009367, -118.252441, 9723
102, 29, 41st / Central, 34.009337, -118.256328, 9725
102, 30, Jefferson / Central, 34.011842, -118.256732, 11189
102, 31, Jefferson / Griffith, 34.013789, -118.261239, 104700
102, 32, Jefferson / San Pedro, 34.015429, -118.265065, 78921
102, 33, Jefferson / Trinity, 34.016252, -118.267021, 10056
102, 34, Jefferson / Maple, 34.017245, -118.269189, 11190
102, 35, Jefferson / Main, 34.018702, -118.272408, 10054
102, 36, Jefferson / Broadway, 34.01921, -118.273545, 16493
102, 37, Jefferson / Grand, 34.020515, -118.276456, 13570
102, 38, Jefferson / Hope, 34.020963, -118.277455, 16057
102, 39, Jefferson / Flower, 34.021417, -118.278482, 1490
102, 40, Figueroa / Jefferson, 34.021742, -118.280262, 13470
102, 41, Figueroa / USC McCarthy, 34.020372, -118.281135, 10429
102, 42, Figueroa / Exposition, 34.019194, -118.28192, 13422
102, 43, Exposition / Trousdale, 34.018459, -118.286944, 10378
102, 44, Exposition / Watt, 34.01853, -118.288614, 10390
102, 45, Exposition / Vermont, 34.018475, -118.291864, 1838
102, 46, Exposition / Catalina, 34.018488, -118.294256, 10381
102, 47, Exposition / Raymond, 34.018497, -118.297533, 10380
102, 48, Exposition / Normandie, 34.018498, -118.30051, 10384
102, 49, Exposition / Halldale, 34.018506, -118.302721, 10379
102, 50, Exposition / Harvard, 34.018521, -118.306503, 10383
102, 51, Western / Exposition, 34.017987, -118.309045, 5708
102, 52, Western / 38th, 34.016586, -118.30905, 14111
102, 53, Western / 39th, 34.014775, -118.309053, 14112
102, 54, Martin Luther King Jr / Western, 34.011004, -118.309415, 11248
102, 55, Martin Luther King Jr / Gramercy, 34.010972, -118.314134, 11236
102, 56, Martin Luther King Jr / Arlington, 34.01094, -118.31807, 2731
102, 57, Martin Luther King Jr / Roxton, 34.010913, -118.321178, 11244
102, 58, Leimert / Sutro, 34.010561, -118.323355, 11446
102, 59, Leimert / Stocker, 34.008024, -118.326601, 11445
102, 60, Leimert / 43rd, 34.005554, -118.329621, 15667
102, 61, 43rd / Degnan, 34.006066, -118.331286, 15666
102, 62, 43rd / Crenshaw, 34.005556, -118.3336, 890
102, 63, Stocker / Crenshaw, 34.008494, -118.33539, 14719
102, 64, Stocker / Santa Rosalia, 34.006993, -118.337634, 14718
102, 65, Stocker / Don Felipe, 34.006066, -118.339152, 14715
102, 66, Stocker / Presidio, 34.004994, -118.341134, 14720
102, 67, Stocker / Valley Ridge, 34.004763, -118.347141, 14721
102, 68, Stocker / Don Miguel, 34.005008, -118.35056, 14717
102, 69, Stocker / Don Lorenzo, 34.001384, -118.355253, 14716
102, 70, Overhill / Stocker, 33.996562, -118.357717, 12643
102, 71, Overhill / Northridge, 33.994055, -118.355288, 4162
102, 72, Slauson / Overhill, 33.989032, -118.354412, 16267
102, 73, Slauson / La Brea, 33.988702, -118.358313, 16276
102, 74, Slauson / Fairfax, 33.987758, -118.362479, 16271
102, 75, Slauson / La Tijera, 33.987725, -118.365025, 2709
102, 76, Slauson / Goldleaf, 33.987774, -118.366982, 16275
102, 77, La Cienega SB On-Ramp / Slauson, 33.987542, -118.37088, 11262
102, 78, La Tijera / Centinela, 33.976978, -118.372446, 11276
102, 79, La Tijera / Alvern, 33.975249, -118.374345, 11275
102, 80, La Tijera / Thornburn, 33.973294, -118.376539, 11277
102, 81, La Tijera / 74th, 33.970498, -118.379689, 11281
102, 82, La Tijera / 78th, 33.96873, -118.38168, 11273
102, 83, La Tijera / Airport, 33.965241, -118.385595, 11274
102, 84, La Tijera / 83rd, 33.963041, -118.388068, 11282
102, 85, Manchester / La Tijera, 33.960001, -118.391744, 16091
102, 86, Manchester / Truxton, 33.959998, -118.39335, 16111
102, 87, Sepulveda / Manchester, 33.95959, -118.396362, 16103
102, 88, Sepulveda / La Tijera, 33.956971, -118.396373, 13933
102, 89, Westchester / Sepulveda, 33.954519, -118.39588, 5552
102, 90, Westchester / Jenny, 33.952545, -118.389388, 16539
102, 91, Jenny / 96th, 33.948995, -118.389299, 16105
102, 92, LAX City Bus Center, 33.949165, -118.391865, 30006
105, 1, Vernon Yard, 34.004619, -118.227381, 7099
105, 2, Pacific / RR-- Xing, 34.004063, -118.227782, 4201
105, 3, Vernon / Santa Fe, 34.004094, -118.23056, 4198
105, 4, Vernon / Saint Charles, 34.004077, -118.234744, 10256
105, 5, Vernon / Alameda, 34.004061, -118.238713, 10249
105, 6, Vernon / Long Beach, 34.00405, -118.242837, 10246
105, 7, Vernon / Morgan, 34.00404, -118.244926, 10248
105, 8, Vernon / Compton, 34.004026, -118.24807, 10243
105, 9, Vernon / Ascot, 34.00402, -118.249779, 10242
105, 10, Vernon / Hooper, 34.00403, -118.252445, 10244
105, 11, Vernon / Central, 34.004043, -118.256813, 10251
105, 12, Vernon / McKinley, 34.004035, -118.26069, 10247
105, 13, Vernon / Avalon, 34.004016, -118.265718, 10250
105, 14, Vernon / San Pedro, 34.004002, -118.269447, 10253
105, 15, Vernon / San Pedro Pl, 34.003979, -118.27233, 1698
105, 16, Vernon / Main, 34.003964, -118.274307, 10252
105, 17, Vernon / Broadway, 34.003936, -118.278111, 16415
105, 18, Vernon / Figueroa, 34.003895, -118.282469, 16417
105, 19, Vernon / Hoover, 34.00385, -118.287468, 16421
105, 20, Vernon / Vermont, 34.003831, -118.29204, 16424
105, 21, Vernon / Budlong, 34.003825, -118.295709, 16416
105, 22, Vernon / Raymond, 34.003834, -118.297841, 16414
105, 23, Vernon / Normandie, 34.003842, -118.299939, 16422
105, 24, Vernon / Halldale, 34.003845, -118.30217, 16411
105, 25, Vernon / Denker, 34.00385, -118.30437, 16410
105, 26, Vernon / Harvard, 34.00385, -118.306568, 16420
105, 27, Vernon / Western, 34.003848, -118.308679, 16426
105, 28, Vernon / Saint Andrews, 34.003847, -118.311157, 8143
105, 29, Vernon / Gramercy, 34.003843, -118.313651, 8138
105, 30, Vernon / Arlington, 34.003836, -118.318376, 2475
105, 31, Vernon / 4th, 34.003818, -118.321207, 8126
105, 32, Vernon / 6th, 34.003812, -118.323394, 8127
105, 33, Vernon / 8th, 34.003803, -118.325575, 8128
105, 34, Vernon / 11th, 34.003796, -118.329195, 8125
105, 35, Vernon / Crenshaw, 34.003796, -118.331376, 2505
105, 36, Crenshaw / 43rd, 34.005688, -118.333805, 892
105, 37, Crenshaw / Stocker, 34.008237, -118.33494, 876
105, 38, Martin Luther King Jr / Crenshaw, 34.011668, -118.336304, 2759
105, 39, Marlton / Marlton, 34.010982, -118.339211, 3315
105, 40, Santa Rosalia / Buckingham, 34.01215, -118.342054, 6065
105, 41, Santa Rosalia / West, 34.012821, -118.344475, 6067
105, 42, Santa Rosalia / Hillcrest, 34.01374, -118.34629, 6066
105, 43, Martin Luther King Jr / Hillcrest, 34.016565, -118.34425, 2742
105, 44, Martin Luther King Jr / Coliseum, 34.017796, -118.346202, 2734
105, 45, Martin Luther King Jr / Nicolet, 34.019724, -118.349242, 2746
105, 46, Rodeo / La Brea, 34.021672, -118.356115, 4525
105, 47, Rodeo / Cloverdale, 34.021677, -118.360636, 4518
105, 48, Rodeo / Hauser, 34.021705, -118.366187, 4523
